N,perturbation_type,lambda_base,lambda_mult,p_const,lambda_actual,lambda_rounded,TP_mean,FP_mean,FN_mean,TN_mean,recall_mean,precision_mean,f1_mean,mcc_mean,n_predicted_mean,n_true_mean,runtime_mean,TP_sd,FP_sd,FN_sd,TN_sd,recall_sd,precision_sd,f1_sd,mcc_sd,n_predicted_sd,runtime_sd,n_runs,predicted_ratio,tp_fn_tradeoff
100,lambda_double,0.0759660795331001,1,NA,0.9268476451310417,0.927,0,0,294,4656,0,1,0,NA,0,294,77.71515045166015,0,0,0,0,0,0,0,NA,0,13.452298155653857,50,0,-294
100,lambda_double,0.0759660795331001,1.3,NA,0.9059638237310639,0.906,29.9,5.6,264.1,4650.4,0.10170068027210886,0.8550016103159351,0.17986655695913756,0.27981861103696193,35.5,294,77.48359310626984,8.926571204521238,4.115674368825124,8.926571204521238,4.115674368825124,0.030362487090208324,0.07166904811751348,0.04760585049412571,0.04101255857526573,12.022512895669133,14.441699499231238,50,0.12074829931972789,-234.20000000000002
100,lambda_double,0.0759660795331001,1.5,NA,0.892303355747075,0.892,107.36,4.54,186.64,4651.46,0.3651700680272109,0.9608251660826639,0.527792408027131,0.5786244253410142,111.9,294,78.43561868667602,11.460241832402266,2.908186895714951,11.460241832402266,2.908186895714951,0.038980414395926026,0.022481894161314266,0.03949277828509076,0.029553998096409094,13.135479295653075,13.252901104513839,50,0.3806122448979592,-79.27999999999999
100,lambda_double,0.0759660795331001,1.7,NA,0.8788488655081722,0.879,147.5,0.98,146.5,4655.02,0.5017006802721089,0.9937592608571157,0.6655486298896108,0.6943501000592682,148.48,294,77.45469724178315,12.976037570090808,1.4355543620952194,12.976037570090808,1.4355543620952194,0.044136182211193226,0.008666791771495262,0.03848831584376576,0.030575256841001333,13.65050645692724,16.701880840233954,50,0.5050340136054421,1
100,lambda_double,0.0759660795331001,2,NA,0.8590465572849573,0.859,162.46,0.12,131.54,4655.88,0.5525850340136054,0.9992935358794575,0.7110811826912672,0.7324991234661223,162.58,294,75.64378085136413,9.59636410739154,0.32826072265931594,9.59636410739154,0.32826072265931594,0.03264069424282834,0.0019344563982031037,0.026855166536659335,0.02215302157611203,9.687125897977445,13.70034415625283,50,0.5529931972789116,30.920000000000016
100,lambda_double,0.0759660795331001,3,NA,0.7962052786774911,0.796,161.26,0,132.74,4656,0.5485034013605442,1,0.7080796253309273,0.7300898283921476,161.26,294,75.35415578842164,7.583036923264441,0,7.583036923264441,0,0.025792642596137515,0,0.021491114453710183,0.017739852346477184,7.583036923264441,16.83771535194498,50,0.5485034013605442,28.519999999999982
100,lambda_double,0.0759660795331001,4,NA,0.7379609875831373,0.738,160.4,0,133.6,4656,0.545578231292517,1,0.7055962203600893,0.7280540961236258,160.4,294,74.72150345802308,7.992343274685351,0,7.992343274685351,0,0.02718484107035833,0,0.022614914118987393,0.018678988926284536,7.992343274685351,13.695014156882202,50,0.545578231292517,26.80000000000001
100,lambda_double,0.0759660795331001,5,NA,0.6839774035400087,0.684,158.52,0,135.48,4656,0.5391836734693878,1,0.7002643924780805,0.7236530642408476,158.52,294,75.17177668571472,7.451174404078864,0,7.451174404078864,0,0.0253441306261186,0,0.021416641266249644,0.01758853901984661,7.451174404078864,16.56427883348141,50,0.5391836734693878,23.04000000000002
100,lambda_double,0.0759660795331001,6,NA,0.6339428457939013,0.634,155.98,0,138.02,4656,0.5305442176870748,1,0.6929665993110677,0.7176597588251171,155.98,294,75.00832958221436,7.040669031289801,0,7.040669031289801,0,0.023947853847924527,0,0.02013357196468561,0.016565257519827126,7.040669031289801,13.580766240293407,50,0.5305442176870748,17.95999999999998
100,lambda_double,0.0759660795331001,7,NA,0.5875684337717484,0.588,155.18,0,138.82,4656,0.5278231292517007,1,0.690482437358561,0.7156725327091324,155.18,294,74.56965300559997,8.601589791356917,0,8.601589791356917,0,0.029257108133867067,0,0.02481387940012318,0.020353976968624194,8.601589791356917,16.57414769816304,50,0.5278231292517007,16.360000000000014
100,lambda_double,0.0759660795331001,8,NA,0.5445864191946794,0.545,156,0,138,4656,0.5306122448979592,1,0.6929380370472967,0.7176618545962765,156,294,73.29816368579864,7.98723471342535,0,7.98723471342535,0,0.027167465011650873,0,0.02273389041189876,0.01873789815012639,7.98723471342535,13.35738689821917,50,0.5306122448979592,18
100,lambda_double,0.0759660795331001,9,NA,0.5047486402009349,0.505,156.76,0,137.24,4656,0.5331972789115647,1,0.6952407668100745,0.7195168339424227,156.76,294,73.9022179031372,6.849877103023864,0,6.849877103023864,0,0.02329890171096549,0,0.0198564083157293,0.016257957713167816,6.849877103023864,16.647284273674842,50,0.5331972789115645,19.519999999999982
100,lambda_double,0.0759660795331001,10,NA,0.46782508855333194,0.468,153.92,0,140.08,4656,0.5235374149659865,1,0.6870579196515104,0.7128027459883172,153.92,294,74.37656659603118,5.699409206761912,0,5.699409206761912,0,0.01938574560123108,0,0.016656147792183697,0.013598971864797568,5.699409206761912,13.658154154802611,50,0.5235374149659864,13.839999999999975
100,lambda_double,0.0759660795331001,13,NA,0.3724848050039276,0.372,156.5,0,137.5,4656,0.5323129251700681,1,0.6945127825290269,0.7189140914954139,156.5,294,77.42052461624145,6.584614100852293,0,6.584614100852293,0,0.022396646601538464,0,0.01890977381159266,0.015534664493447072,6.584614100852293,14.52769086819413,50,0.532312925170068,19
100,lambda_double,0.0759660795331001,15,NA,0.31998178937958266,0.32,156.7,0,137.3,4656,0.5329931972789116,1,0.6949425874765033,0.7193097558815434,156.7,294,76.36389611244202,8.224527776283399,0,8.224527776283399,0,0.027974584273072735,0,0.023506329225361125,0.019346122472386755,8.224527776283399,13.751309150890203,50,0.5329931972789115,19.399999999999977
100,lambda_double,0.0759660795331001,20,NA,0.2188603134799329,0.219,156.96,0,137.04,4656,0.5338775510204082,1,0.6958881055945678,0.7200274930316103,156.96,294,76.20026901245116,6.003264418086995,0,6.003264418086995,0,0.020419266728187037,0,0.017390183011726457,0.014241500444663291,6.003264418086995,16.73908783700887,50,0.5338775510204082,19.920000000000016
100,lambda_double,0.0759660795331001,30,NA,0.10238834553455958,0.102,157.74,0,136.26,4656,0.5365306122448981,1,0.6979762826949203,0.7217880327627951,157.74,294,76.48863903045654,7.9277605762978265,0,7.9277605762978265,0,0.026965172028223922,0,0.02268268366367533,0.018658858777270092,7.9277605762978265,13.97309583543759,50,0.536530612244898,21.480000000000018
100,lambda_half,0.0759660795331001,0.001,NA,0.9999240368058164,1,272.62,0,21.38,4656,0.9272789115646259,1,0.9622561381331775,0.9607449544121306,272.62,294,76.37826041698456,1.8940292866731259,0,1.8940292866731259,0,0.006442276485282713,0,0.0034626054398560584,0.0035292163690695396,1.8940292866731259,13.656674562521598,50,0.9272789115646258,251.24
100,lambda_half,0.0759660795331001,0.01,NA,0.9992406276738801,0.999,273,0,21,4656,0.9285714285714287,1,0.9629554852558889,0.961455050630958,273,294,77.02329572677613,1.538618516324144,0,1.538618516324144,0,0.005233396314027659,0,0.002811883196599349,0.0028665448633786853,1.538618516324144,13.775548607409078,50,0.9285714285714286,252
100,lambda_half,0.0759660795331001,0.1,NA,0.9924321733466905,0.992,270.66,0,23.34,4656,0.9206122448979593,1,0.9586511115267276,0.9570832740091505,270.66,294,74.90587670803069,2.1151542617550163,0,2.1151542617550163,0,0.007194402250867401,0,0.0038900375561181934,0.0039513703437829145,2.1151542617550163,16.55441280349687,50,0.9206122448979592,247.32000000000002
100,lambda_half,0.0759660795331001,0.111,NA,0.9916032167486044,0.992,270.3,0,23.7,4656,0.919387755102041,1,0.9579861133720553,0.9564094720796948,270.3,294,76.00040180206298,2.1594594939758536,0,2.1594594939758536,0,0.007345100319645832,0,0.003986409573098961,0.004040646492296319,2.1594594939758536,13.622464674969855,50,0.9193877551020408,246.60000000000002
100,lambda_half,0.0759660795331001,0.125,NA,0.9905491824203407,0.991,270.22,0,23.78,4656,0.9191156462585035,1,0.9578401773773262,0.9562605431923836,270.22,294,74.9003486585617,2.0232324107119037,0,2.0232324107119037,0,0.006881742893577929,0,0.0037398166429426774,0.003787883995309939,2.0232324107119037,16.673317358770568,50,0.9191156462585035,246.44000000000003
100,lambda_half,0.0759660795331001,0.143,NA,0.9891956415564586,0.989,269.94,0,24.06,4656,0.9181632653061226,1,0.9573198463027481,0.9557351176291576,269.94,294,76.65108804225922,2.235246413846188,0,2.235246413846188,0,0.0076028789586605515,0,0.004129568670695995,0.004183877151621565,2.235246413846188,14.171800106899745,50,0.9181632653061225,245.88
100,lambda_half,0.0759660795331001,0.167,NA,0.9873937970496013,0.987,269.42,0,24.58,4656,0.9163945578231293,1,0.9563606778553653,0.9547624563261005,269.42,294,76.48239679813385,2.000918156594056,0,2.000918156594056,0,0.006805844070047936,0,0.0037059283516657614,0.003749325980791001,2.000918156594056,16.991711666385385,50,0.9163945578231293,244.84000000000003
100,lambda_half,0.0759660795331001,0.2,NA,0.9849216186936357,0.985,268.46,0,25.54,4656,0.9131292517006803,1,0.9545663989520241,0.9529564862172385,268.46,294,75.87430671215058,2.829941947915439,0,2.829941947915439,0,0.009625652884066261,0,0.005258477531468049,0.005310235321274835,2.829941947915439,13.983867722810409,50,0.9131292517006802,242.92
100,lambda_half,0.0759660795331001,0.25,NA,0.9811876827936056,0.981,266.56,0,27.44,4656,0.9066666666666666,1,0.9510241481313452,0.9493860720845969,266.56,294,76.14993210792542,2.7565136217582484,0,2.7565136217582484,0,0.009375896672647098,0,0.005146933252057451,0.005183357752389667,2.7565136217582484,16.807551231631212,50,0.9066666666666666,239.12
100,lambda_half,0.0759660795331001,0.33,NA,0.9752428069233261,0.975,263.38,0,30.62,4656,0.8958503401360544,1,0.9450433579928387,0.9433874312823823,263.38,294,76.27722206115722,2.5143668818067364,0,2.5143668818067364,0,0.008552268305465136,0,0.004761765431748098,0.0047574221352878416,2.5143668818067364,13.66314858802472,50,0.8958503401360544,232.76
100,lambda_half,0.0759660795331001,0.5,NA,0.9627292688658851,0.963,244.5,0.16,49.5,4655.84,0.8316326530612245,0.9993582624481803,0.9077101601821751,0.9067703968043306,244.66,294,70.60865809917449,5.163648449122234,0.42185208743524,5.163648449122234,0.42185208743524,0.017563430099055134,0.0016865428358574304,0.010291706932127822,0.009881054972024942,5.293854735368517,17.90711722320575,50,0.8321768707482993,195
100,lambda_half,0.0759660795331001,0.6,NA,0.9554435006450407,0.955,208.56,2.82,85.44,4653.18,0.7093877551020408,0.986931471094582,0.8249772959323535,0.828475131885935,211.38,294,70.4049260187149,9.240902862506765,2.067138414448775,9.240902862506765,2.067138414448775,0.03143164238947881,0.009076347945055152,0.01978667201322913,0.017506651218250978,10.487874436895286,17.176922014366728,50,0.7189795918367347,123.12
100,lambda_half,0.0759660795331001,0.65,NA,0.9518213192249183,0.952,171.96,6.66,122.04,4649.34,0.5848979591836735,0.9633257606632526,0.7271586564774484,0.7393388089035111,178.62,294,272.01823715686794,9.64250793018463,3.1532943576714256,9.64250793018463,3.1532943576714256,0.03279764602103623,0.01659493661954182,0.024527906195847576,0.02023321984817598,11.426589113795517,254.55030128382626,50,0.6075510204081633,49.92
100,lambda_half,0.0759660795331001,0.7,NA,0.9482128698551279,0.948,124.7,11.8,169.3,4644.2,0.42414965986394554,0.9157330096483689,0.5781787181175417,0.6083861788285403,136.5,294,76.00900642871858,11.815330753572942,5.034574339058884,11.815330753572942,5.034574339058884,0.0401881998420849,0.029995325719935927,0.036238603424460024,0.02732830988352757,15.282709985136664,16.16293510538848,50,0.4642857142857143,-44.60000000000001
100,lambda_half,0.0759660795331001,0.75,NA,0.9446181004760998,0.945,69,10.76,225,4645.24,0.2346938775510204,0.8689686647698935,0.3680536857213942,0.43595521359235634,79.76,294,77.63051441669464,9.348141799418793,4.710214692450822,9.348141799418793,4.710214692450822,0.031796400678295214,0.04246907476538772,0.038383911256606,0.02891776502109345,12.674190389954552,13.4317906358117,50,0.27129251700680274,-156
100,lambda_half,0.0759660795331001,0.8,NA,0.9410369592256272,0.941,20.54,5.56,273.46,4650.44,0.0698639455782313,0.8038451759846856,0.12712022778441628,0.2222929310070718,26.1,294,76.49440399646758,7.14345711765926,3.923555239102123,7.14345711765926,3.923555239102123,0.02429747318931722,0.08651149600887066,0.04029016704947483,0.03874492020104658,10.343587188126145,16.436510038791162,50,0.08877551020408164,-252.92
100,lambda_half,0.0759660795331001,0.9,NA,0.9339153546438503,0.934,0,0,294,4656,0,1,0,NA,0,294,76.75656397819519,0,0,0,0,0,0,0,NA,0,13.836436417390358,50,0,-294
