"scenario","replicate","procedure","global_reject","tpr","precision","fdp","fwer","set_size_error","jaccard","n_selected"
"latent_dependent",237,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",237,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",238,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",238,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",238,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",239,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"latent_dependent",239,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",239,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",240,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",240,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",240,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",241,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",241,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",241,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",242,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",242,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",242,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",243,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",243,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",243,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",244,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",244,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",244,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",245,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",245,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",245,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",246,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",246,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",246,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",247,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",247,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",247,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",248,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",248,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",248,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",249,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",249,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",249,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",250,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",250,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",250,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",251,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",251,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",251,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",252,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",252,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",252,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",253,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",253,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",253,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",254,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",254,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",254,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",255,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",255,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",255,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",256,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",256,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",256,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",257,"unadjusted",TRUE,1,0.857142857142857,0.142857142857143,1,1,0.857142857142857,7
"latent_dependent",257,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",257,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",258,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",258,"Holm",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",258,"BY",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",259,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"latent_dependent",259,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",259,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",260,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",260,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",260,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",261,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"latent_dependent",261,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",261,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",262,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"latent_dependent",262,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",262,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",263,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",263,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",263,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",264,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",264,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",264,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",265,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",265,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",265,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",266,"unadjusted",TRUE,0.333333333333333,0.5,0.5,1,-2,0.25,4
"latent_dependent",266,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",266,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",267,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",267,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",267,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",268,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",268,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",268,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",269,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"latent_dependent",269,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",269,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",270,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",270,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",270,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",271,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",271,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",271,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",272,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",272,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",272,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",273,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",273,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",273,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",274,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",274,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",274,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",275,"unadjusted",TRUE,0.5,0.6,0.4,1,-1,0.375,5
"latent_dependent",275,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",275,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",276,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",276,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",276,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",277,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",277,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",277,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",278,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",278,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",278,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",279,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",279,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",279,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",280,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",280,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",280,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",281,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",281,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",281,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",282,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",282,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",282,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",283,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"latent_dependent",283,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",283,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",284,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",284,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",284,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",285,"unadjusted",TRUE,1,1,0,0,0,1,6
"latent_dependent",285,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",285,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",286,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",286,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",286,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",287,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",287,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",287,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",288,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",288,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",288,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",289,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",289,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",289,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",290,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",290,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",290,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",291,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"latent_dependent",291,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",291,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",292,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",292,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",292,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",293,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",293,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",293,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",294,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",294,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",294,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",295,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",295,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",295,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",296,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",296,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",296,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",297,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",297,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",297,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",298,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",298,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",298,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",299,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",299,"Holm",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",299,"BY",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",300,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",300,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",300,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",301,"unadjusted",TRUE,1,0.75,0.25,1,2,0.75,8
"latent_dependent",301,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",301,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",302,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",302,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",302,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",303,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",303,"Holm",TRUE,0.166666666666667,0.5,0.5,1,-4,0.142857142857143,2
"latent_dependent",303,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",304,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",304,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",304,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",305,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",305,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",305,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",306,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",306,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",306,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",307,"unadjusted",TRUE,1,0.857142857142857,0.142857142857143,1,1,0.857142857142857,7
"latent_dependent",307,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",307,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",308,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",308,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",308,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",309,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",309,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",309,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",310,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",310,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",310,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",311,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",311,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",311,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",312,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",312,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",312,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",313,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",313,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",313,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",314,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",314,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",314,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",315,"unadjusted",TRUE,0.833333333333333,0.625,0.375,1,2,0.555555555555556,8
"latent_dependent",315,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",315,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",316,"unadjusted",TRUE,1,1,0,0,0,1,6
"latent_dependent",316,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",316,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",317,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",317,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",317,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",318,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",318,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",318,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",319,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",319,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",319,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",320,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",320,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",320,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",321,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",321,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",321,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",322,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",322,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",322,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",323,"unadjusted",TRUE,1,1,0,0,0,1,6
"latent_dependent",323,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",323,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",324,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"latent_dependent",324,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",324,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",325,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",325,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",325,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",326,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",326,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",326,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",327,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"latent_dependent",327,"Holm",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",327,"BY",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"latent_dependent",328,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"latent_dependent",328,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",328,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",329,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",329,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",329,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",330,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",330,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",330,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",331,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"latent_dependent",331,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",331,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",332,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",332,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",332,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",333,"unadjusted",TRUE,0.333333333333333,0.666666666666667,0.333333333333333,1,-3,0.285714285714286,3
"latent_dependent",333,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",333,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",334,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",334,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",334,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",335,"unadjusted",TRUE,1,1,0,0,0,1,6
"latent_dependent",335,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",335,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",336,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",336,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",336,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",337,"unadjusted",TRUE,1,1,0,0,0,1,6
"latent_dependent",337,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",337,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",338,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"latent_dependent",338,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",338,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",339,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"latent_dependent",339,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",339,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"latent_dependent",340,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"latent_dependent",340,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",340,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",341,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",341,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",341,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"latent_dependent",342,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"latent_dependent",342,"Holm",TRUE,0,0,0,0,-6,0,0
"latent_dependent",342,"BY",TRUE,0,0,0,0,-6,0,0
"latent_dependent",343,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
